,id,name,summary,host_id,host_since,host_is_superhost,host_listings_count,host_has_profile_pic,host_identity_verified,street,neighbourhood_cleansed,city,state,zipcode,smart_location,latitude,longitude,is_location_exact,property_type,room_type,accommodates,bed_type,price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,first_review,last_review,instant_bookable,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,reviews_per_month,review_scores_rating_new,review_scores_accuracy_new,review_scores_cleanliness_new,review_scores_checkin_new,review_scores_communication_new,review_scores_location_new,review_scores_value_new,reviews_per_month_category,price_range
47,7150515,Large Room in Renovated House,Private room in historic charming House. Elegant Hardwood Floors.  Fully Renovated. Brand New Kitchen with state-of-the-art appliances & Washer.  Plenty on site Parking. 2 Floors - Large Back yard. Quiet Neighborhood  Mins from I-295 and Bolling AFB,2755315,26/06/2012,f,5,t,t,"Lebaum Street Southeast, Washington, DC 20032, United States","Congress Heights, Bellevue, Washington Highlands",Washington,DC,20032,"Washington, DC",38.84693412,-76.99929432,t,House,Private room,1,Real Bed,55,150,75,1,25,1,1125,30,60,90,364,0,0,0,f,strict,f,f,5,0,0,0,0,0,0,0,0,None,0050-0075
48,7132107,Rustic Beauty in SE DC,"2 Rooms, 1 Bathroom,  plenty of yard & onsite parking.  Minutes from I-295, Bolling, Coast Guard Headquarters, Suitland Pkwy.  Original artwork on hard wood floors (Pls note: There may be other guests in the attic or basement)",2755315,26/06/2012,f,5,t,t,"O Lebaum Street, Washington, DC 20032, United States","Congress Heights, Bellevue, Washington Highlands",Washington,DC,20032,"Washington, DC",38.84724289,-76.99915559,f,House,Private room,3,Real Bed,55,150,75,1,15,1,1125,27,57,87,362,5,10/08/2015,12/09/2015,f,strict,f,f,5,2.73,84,10,8,10,9,6,8,Medium,0050-0075
49,813573,Inauguration 2013 | $400/nt | SW DC,N/A,4275311,28/11/2012,f,1,t,t,"Darrington Street Southwest, Washington, DC 20032, United States","Congress Heights, Bellevue, Washington Highlands",Washington,DC,20032,"Washington, DC",38.82805248,-77.01045127,t,Apartment,Entire home/apt,2,Airbed,400,200,0,1,0,2,4,30,60,90,365,0,0,0,f,moderate,f,f,1,0,0,0,0,0,0,0,0,None,0350-0500
50,8473096,Comfy Futon in Private Room,"Have a good night's sleep on a mattress in attic  in this charming detached SFH.  Room is historic and majestic and there's plenty of space in the Kitchen, Living Room and Basement.   You will share the Bathroom with a nice couple.  All Renovated",2755315,26/06/2012,f,5,t,t,"Lebaum Street Southeast, Washington, DC 20032, United States","Congress Heights, Bellevue, Washington Highlands",Washington,DC,20032,"Washington, DC",38.84824335,-76.99924952,t,House,Private room,1,Futon,35,0,25,1,0,1,1125,25,55,85,360,0,0,0,f,strict,f,f,5,0,0,0,0,0,0,0,0,None,0000-0050
51,2117627,DC house with feel of the suburbs,"This two-story brick home features a large dining room, a terrific patio and grill, fenced backyard, and sun deck. Drive to the DC city center or Old Town Alexandria in 10 min. National Harbor and the Gaylord Convention Center are only 7 min away.",1299708,16/10/2011,f,1,t,t,"Chesapeake Street Southwest, Washington, DC 20032, United States","Congress Heights, Bellevue, Washington Highlands",Washington,DC,20032,"Washington, DC",38.82722274,-77.00919578,t,House,Entire home/apt,4,Real Bed,160,200,30,1,0,2,8,0,0,0,0,5,17/03/2015,19/06/2015,f,moderate,f,f,1,0.75,96,10,9,10,10,8,10,Low,0150-0200
52,7254795,Clean convenient 2 BR with parking!,"14 mins. to the US Capitol & White House, Monument, Smithsonian Museums & less than 2 miles from the National Harbor where lots of fine dinning, shops including the Tanger Outlets & Giant Ferris Wheel. Nationals Park & The Yards Park is 3 miles away.",37984671,09/07/2015,f,2,t,t,"Danbury Street Southwest, Washington, DC 20032, United States","Congress Heights, Bellevue, Washington Highlands",Washington,DC,20032,"Washington, DC",38.82871929,-77.00783414,t,Townhouse,Entire home/apt,4,Real Bed,130,300,60,1,10,2,1125,11,41,71,346,1,30/07/2015,30/07/2015,f,strict,f,f,2,0.45,100,10,10,10,10,6,10,Low,0125-0150
53,8567059,Quiet Single Room - Smoke Free Home,"Opening up the guest room in my three story townhouse. Near Green Line Metro, on multiple bus lines. Twin bed, full sized closet, shared bathroom and other amenities. There is currently no television available with this room.",12745759,03/03/2014,f,1,t,t,"Bonini Road Southeast, Washington, DC 20032, United States","Congress Heights, Bellevue, Washington Highlands",Washington,DC,20032,"Washington, DC",38.82636204,-76.99786671,t,Townhouse,Private room,1,Real Bed,50,0,0,1,0,1,1125,20,43,54,194,0,0,0,f,flexible,f,f,1,0,0,0,0,0,0,0,0,None,0050-0075
54,5912004,Freshness - Affordable DC Living,"Spacious - full studio apt - includes f/bath, queen qtrs., living area, m/wave, frig, parking, WIFI, and cable TV.  Kitchen and laundry...arrangements only. 10-15 mins frm dwntwn - 295/395 access.  Military installation 2 mins away.",30275290,30/03/2015,f,1,t,t,"Mississippi Avenue Southeast, Washington, DC 20032, United States","Congress Heights, Bellevue, Washington Highlands",Washington,DC,20032,"Washington, DC",38.83454145,-77.00560653,t,House,Private room,2,Real Bed,150,0,0,1,0,1,1125,30,60,90,365,0,0,0,f,flexible,f,f,1,0,0,0,0,0,0,0,0,None,0150-0200
55,2940776,Garden Paradise in Southeast DC,"Enjoy a comfortable, inexpensive room near Metro is a leafy, off-the-beaten path neighborhood .",10855700,27/12/2013,f,1,t,f,"11th Place Southeast, Washington, DC 20032, United States","Congress Heights, Bellevue, Washington Highlands",Washington,DC,20032,"Washington, DC",38.84306384,-76.99158707,t,House,Private room,2,Real Bed,40,0,0,1,0,1,1125,0,0,0,267,9,13/05/2014,17/09/2015,f,flexible,f,f,1,0.53,84,8,8,8,9,8,9,Low,0000-0050
56,8519673,Private Room in Spacious Basement,"Fully renovated basement - lots of room & Bright. New Queen bed, New Futon - Den -- Access to top 2 floors (Gourmet Kitchen).  Dog friendly - Plenty of Parking - Close to 295 and 10 mins from downtown DC -- Fully Renovated!!",2755315,26/06/2012,f,5,t,t,"Lebaum Street Southeast, Washington, DC 20032, United States","Congress Heights, Bellevue, Washington Highlands",Washington,DC,20032,"Washington, DC",38.8468335,-76.99945653,t,House,Private room,2,Real Bed,45,0,0,1,0,1,1125,26,56,86,354,0,0,0,f,flexible,f,f,5,0,0,0,0,0,0,0,0,None,0000-0050
57,8552222,Clean convenient BR with parking!,"Very clean and comfortable room in a 3 level town home.   If you are in town for a short stay, hanging in DC for the weekend or on a business trip this is a great space and place for you.",37984671,09/07/2015,f,2,t,t,"Danbury Street Southwest, Washington, DC 20032, United States","Congress Heights, Bellevue, Washington Highlands",Washington,DC,20032,"Washington, DC",38.82775661,-77.0083268,t,Townhouse,Private room,2,Real Bed,55,300,25,1,10,2,1125,10,40,70,345,0,0,0,f,strict,f,f,2,0,0,0,0,0,0,0,0,None,0050-0075
58,4694155,Cozy Southeast Getaway,"Minutes away from the National Harbor and Downtown DC, this one bedroom apartment is in the heart of the tri-state area of DC, Maryland and Virginia.  Quaint one bedroom with all the necessary amenities to make your stay comfortable and convenient. ",24266762,28/11/2014,f,1,t,f,"Southern Avenue Southeast, Washington, DC 20032, United States","Congress Heights, Bellevue, Washington Highlands",Washington,DC,20032,"Washington, DC",38.82506052,-76.9987406,t,Apartment,Entire home/apt,2,Real Bed,200,0,0,1,0,1,1125,30,60,90,365,1,01/01/2015,01/01/2015,f,flexible,f,f,1,0.11,100,10,10,10,10,10,10,Low,0200-0250
59,4286181,Private BR Shared Bath Sunny TH,Come share my home with other young professionals and graduate students.  Temporary and long term guests are welcome.,3517743,09/09/2012,f,2,t,t,"Webster Place Southeast, Washington, DC 20020, United States","Douglas, Shipley Terrace",Washington,DC,20020,"Washington, DC",38.85081344,-76.98011142,t,House,Private room,2,Real Bed,65,0,0,1,15,1,1125,3,3,21,296,4,19/04/2015,18/08/2015,f,flexible,t,t,2,0.71,100,10,10,10,10,10,10,Low,0050-0075
60,2523708,Night Sky room next to metro,"My home is across the street from Southern Ave Metro (green line) and has free parking, making it easy to get around however you choose. The home has a fully fenced yard and is pet friendly. Full kitchen, living room, internet, and laundry access!",7042945,21/06/2013,t,4,t,t,"Valley Terrace Southeast, Washington, DC 20032, United States","Douglas, Shipley Terrace",Washington,DC,20032,"Washington, DC",38.84081712,-76.97797504,t,House,Private room,4,Real Bed,94,95,15,1,8,1,31,26,56,86,361,18,07/04/2014,22/08/2015,f,flexible,f,f,3,0.99,98,10,10,10,10,9,10,Low,0075-0100
61,861775,Private BR Shared Bath Sunny TH,N/A,3517743,09/09/2012,f,2,t,t,"Webster Place Southeast, Washington, DC 20020, United States","Douglas, Shipley Terrace",Washington,DC,20020,"Washington, DC",38.84872746,-76.97871483,t,House,Private room,1,Real Bed,65,0,0,1,15,1,1125,1,31,61,336,2,23/03/2015,11/08/2015,f,flexible,t,t,2,0.31,90,8,9,9,10,8,10,Low,0050-0075
62,2517969,Sports themed room next to metro,"My home is across the street from Southern Ave Metro (green line) and has free parking, making it easy to get around however you choose. The home has a fully fenced yard and is pet friendly. Full kitchen, living room, internet, and laundry access!",7042945,21/06/2013,t,4,t,t,"Valley Terrace Southeast, Washington, DC 20032, United States","Douglas, Shipley Terrace",Washington,DC,20032,"Washington, DC",38.8421504,-76.97633323,t,House,Private room,5,Real Bed,64,95,15,1,8,1,90,1,31,61,336,115,17/03/2014,21/09/2015,t,flexible,f,f,3,6.1,94,10,10,10,10,9,9,High,0050-0075
63,7368860,Close to Navy Yard and Capitol Hill,"A spacious bedroom with a shared bathroom in a conveniently located townhome. Easy access to the Navy Yard, the monuments, Capitol Hill, and Downtown D.C.",35672131,12/06/2015,f,1,t,t,"Shippen Lane Southeast, Washington, DC 20020, United States","Douglas, Shipley Terrace",Washington,DC,20020,"Washington, DC",38.84981227,-76.98289296,t,Townhouse,Private room,2,Real Bed,59,0,0,1,25,1,1125,19,48,78,353,18,07/08/2015,22/09/2015,f,strict,f,f,1,9.31,98,10,10,10,10,9,10,High,0050-0075
64,403647,HELLO!,N/A,1967019,19/03/2012,f,1,t,f,"Alabama Ave, Washington, DC 20020, United States","Douglas, Shipley Terrace",Washington,DC,20020,"Washington, DC",38.84921846,-76.97884192,t,House,Private room,1,Real Bed,125,0,0,1,0,1,1125,30,60,90,365,0,0,0,f,flexible,f,f,1,0,0,0,0,0,0,0,0,None,0125-0150
65,1875603,Safari themed room next to metro,"My home is across the street from Southern Ave Metro (green line) and has free parking, making it easy to get around however you choose. The home has a fully fenced yard and is pet friendly. Full kitchen, living room, internet, and laundry access!",7042945,21/06/2013,t,4,t,t,"Valley Terrace Southeast, Washington, DC 20032, United States","Douglas, Shipley Terrace",Washington,DC,20032,"Washington, DC",38.8422292,-76.97641703,t,House,Private room,3,Real Bed,74,95,15,1,8,1,90,1,31,61,336,33,04/12/2013,31/08/2015,t,flexible,f,f,3,1.48,96,10,10,10,10,9,10,Medium,0050-0075
66,6133697,"Room close to Bus, Metro & Shopping","Do you want the feeling of a private hotel suite without the hotel price, this is the place for you. Queen size bed, microwave, mini-fridge, and a work area & kitchen, you'll love it.",31818247,23/04/2015,f,2,t,f,"Knox Terrace Southeast, Washington, DC 20020, United States","Woodland/Fort Stanton, Garfield Heights, Knox Hill",Washington,DC,20020,"Washington, DC",38.85328293,-76.96826673,t,House,Private room,3,Real Bed,69,0,10,2,0,1,1125,22,48,78,353,8,07/07/2015,02/08/2015,t,strict,f,f,2,2.7,98,10,10,10,10,9,10,Medium,0050-0075
67,8523150,English Basement & Bath,New Queen Bed in Private Room and Bath. Easy walk out basement w own parking. Access to Kitchen & Living Room. Hi Speed Internet. Plenty of Storage. Quiet - only 2 others live on 2nd Fl.  Mins to downtown via Suitland. Pet friendly - must like Parrot,2755315,26/06/2012,f,5,t,t,"Bruce Place Southeast, Washington, DC 20020, United States","Woodland/Fort Stanton, Garfield Heights, Knox Hill",Washington,DC,20020,"Washington, DC",38.8576089,-76.97440904,t,House,Private room,1,Real Bed,49,0,35,1,0,1,1125,21,51,81,356,1,24/09/2015,24/09/2015,f,strict,f,f,5,1,100,10,10,10,10,10,10,Medium,0000-0050
68,8172001,Great Condo! Private Bedroom & Bath,"This lovely 2-bedroom, 2 bath condo apt in the thriving Historic Southeast neighborhood of Anacostia in Washington, DC. The condo is a private 3-unit building close to a shopping center, 4 bus routes, great running, biking  and hiking trails.",43128240,01/09/2015,f,1,t,f,"25th Street Southeast, Washington, DC 20020, United States","Woodland/Fort Stanton, Garfield Heights, Knox Hill",Washington,DC,20020,"Washington, DC",38.85908304,-76.9694999,t,Apartment,Private room,2,Real Bed,60,100,0,2,0,1,365,30,59,89,364,0,0,0,f,flexible,f,f,1,0,0,0,0,0,0,0,0,None,0050-0075
69,7582828,Affordable & private near to Subway,"If you're looking for a place that's affordable, clean, private with your own keys and easily accessible by train or bus while you're in Washington D.C, then this is the place for you. one large bed and lots of In room services.",31818247,23/04/2015,f,2,t,f,"Knox Terrace Southeast, Washington, DC 20020, United States","Woodland/Fort Stanton, Garfield Heights, Knox Hill",Washington,DC,20020,"Washington, DC",38.85137656,-76.97083697,t,House,Private room,2,Real Bed,69,0,10,1,0,1,1125,13,43,73,348,19,05/08/2015,29/09/2015,t,strict,f,f,2,9.5,98,9,10,10,10,9,10,High,0050-0075
70,5375538,"Steps to Metro, food & DC fun!","Luxury apartment with great amenities steps to restaurants and nightlife at the Navy Yard, Capitol  Hill, Nats Stadium, Metro, Harris Teeter, CVS, and Starbucks. Monuments and museums less than 10 min away.  No shortage of food, fun, entertainment!",27799880,15/02/2015,f,1,t,f,"New Jersey Avenue Southeast, Washington, DC 20003, United States","Near Southeast, Navy Yard",Washington,DC,20003,"Washington, DC",38.87721086,-77.00368744,t,Apartment,Entire home/apt,4,Real Bed,157,0,65,2,10,2,1125,10,35,65,324,3,13/08/2015,05/09/2015,f,moderate,f,f,1,1.73,100,10,10,10,10,10,10,Medium,0150-0200
71,6564932,"Location, Cozy and Convenient!","Enjoy one bedroom with a queen bed,airbed and a sleeper sofa. Easy walk to Monument, National Mall, Baseball Stadium and more. The metro is just 2 short blocks away.  Plenty of great restaurants.  Use of the parking garage, pool and fitness center.",33811658,20/05/2015,f,1,t,f,"New Jersey Ave, Washington, DC 20003, United States","Near Southeast, Navy Yard",Washington,DC,20003,"Washington, DC",38.87995989,-77.00649063,f,Apartment,Entire home/apt,3,Real Bed,128,0,40,3,45,1,1125,5,18,37,301,9,06/06/2015,18/09/2015,f,flexible,f,f,1,2.25,100,10,10,10,10,10,10,Medium,0125-0150
72,3504621,Cozy Apt w/ Views of the Monument!,"Cool 1 bd/1 bath city apt. in Navy Yard. Blocks from Capitol Hill, Eastern Market, Baseball Stadium, the Monuments & Nat'l Mall. Fitness center, indoor pool, hot tub, private courtyard, and 24-hour concierge. Washer/dryer in unit. Metro accessible.  ",112193,22/04/2010,f,1,t,t,"New Jersey Avenue Southeast, Washington, DC 20003, United States","Near Southeast, Navy Yard",Washington,DC,20003,"Washington, DC",38.8770983,-77.00458358,t,Apartment,Entire home/apt,2,Real Bed,135,150,95,1,0,6,1125,6,30,45,138,6,20/08/2014,17/08/2015,f,moderate,f,f,1,0.44,97,10,9,10,10,9,10,Low,0125-0150
73,2237591,"Private room, Navy Yard area",Lovely room in the heart of DC's Navy Yard neighborhood.,487346,05/04/2011,f,1,t,t,"3rd Street Southeast, Washington, DC 20003, United States","Near Southeast, Navy Yard",Washington,DC,20003,"Washington, DC",38.87961619,-77.00434209,t,House,Private room,2,Real Bed,90,0,0,1,0,2,1125,0,22,52,327,6,25/05/2014,12/09/2015,f,flexible,f,f,1,0.36,97,10,9,10,10,10,10,Low,0075-0100
74,4468217,DC's Capitol Hill/Waterfront 1BD,"Cozy 1 BD in Washington, DC (Navy Yard)  across from Harris Teeter grocery store.  1 block from the Yards Waterfront (10 restaurants & Vida Fitness gym), 4 blocks from Metro-Navy Yard-Green Line and the Nationals Stadium. 1 mile from Capitol Hill",23182731,31/10/2014,f,1,t,t,"M Street Southeast, Washington, DC 20003, United States","Near Southeast, Navy Yard",Washington,DC,20003,"Washington, DC",38.87834062,-77.00073849,t,Apartment,Entire home/apt,2,Real Bed,102,100,49,2,0,5,31,5,30,60,335,6,14/12/2014,08/08/2015,f,strict,f,f,1,0.61,88,10,9,9,10,10,10,Low,0100-0125
75,8089814,1 BR in Amenities Bldg - Nats Park!,"Full 1 br, 1 ba apartment in a beautiful building! Fully furnished (very comfortable couch, big screen tv, full sized bed, etc) could easily sleep 3-4. Building has roof deck, clubroom w/billiards, gym, front desk concierge. Great view of The Capitol! Close walking distance to Yards Park/Capital Waterfront, lots of restaurants/bars (incl. Bluejacket Brewery), The Capitol, Supreme Court, Library of Congress. 5 min walk to Green metro, 10 min walk to Blue/Orange/Silver. Email with any questions!",42721155,27/08/2015,f,1,t,f,"I Street Southeast, Washington, DC 20003, United States","Near Southeast, Navy Yard",Washington,DC,20003,"Washington, DC",38.87837493,-77.00800168,t,Apartment,Entire home/apt,3,Real Bed,99,100,50,1,0,1,19,17,17,17,22,0,0,0,f,flexible,f,f,1,0,0,0,0,0,0,0,0,None,0075-0100
76,5759630,Navy Yard apt with Capitol view,10th floor Capitol Hill View. 2 blocks from Nat's Park entrance.  Located next to Navy Yard Metro. Queen Bed.,26806034,27/01/2015,f,1,t,f,"First Street Southeast, Washington, DC 20003, United States","Near Southeast, Navy Yard",Washington,DC,20003,"Washington, DC",38.87653674,-77.00623635,t,Apartment,Entire home/apt,2,Real Bed,195,0,0,1,0,1,1125,0,0,0,167,1,25/04/2015,25/04/2015,f,flexible,f,f,1,0.19,100,10,10,10,10,10,10,Low,0150-0200
